CustomerID,OrderID,OrderDate,Category,Quantity,UnitPrice,TotalAmount,City,PaymentMode
CUST-0957,ORD-882401,2024-06-12,Clothing,4,692.29,2441.84,Pune,UPI
CUST-0957,ORD-366953,2024-07-24,Beauty,4,1384.57,2258.12,Chennai,Net Banking
CUST-0957,ORD-354122,2024-09-14,Electronics,1,692.29,2970.59,Pune,Debit Card
CUST-0958,ORD-517660,2024-12-14,Clothing,5,72.22,363.95,Bangalore,UPI
CUST-0959,ORD-727599,2024-12-26,Beauty,2,351.72,776.72,Pune,Net Banking
CUST-0959,ORD-218186,2024-12-20,Clothing,2,263.79,1356.82,Delhi,Credit Card
CUST-0959,ORD-782681,2024-12-12,Electronics,2,263.79,940.63,Delhi,Credit Card
CUST-0959,ORD-845429,2024-10-18,Clothing,5,1055.16,833.77,Delhi,UPI
CUST-0959,ORD-454409,2024-11-20,Beauty,1,527.58,966.17,Chennai,UPI
CUST-0959,ORD-146218,2024-11-11,Electronics,4,527.58,1052.45,Pune,UPI
CUST-0959,ORD-784340,2024-08-22,Clothing,2,263.79,1059.13,Delhi,UPI
CUST-0959,ORD-151821,2024-09-19,Sports,4,527.58,1119.74,Chennai,UPI
CUST-0959,ORD-148972,2024-10-23,Clothing,3,263.79,1203.41,Delhi,COD
CUST-0959,ORD-502589,2024-11-02,Sports,5,263.79,1093.76,Delhi,Credit Card
CUST-0959,ORD-859985,2024-10-17,Books,3,1055.16,994.41,Bangalore,Net Banking
CUST-0959,ORD-692816,2024-10-10,Electronics,2,527.58,966.38,Hyderabad,UPI
CUST-0959,ORD-763787,2024-10-15,Home & Kitchen,2,1055.16,787.19,Bangalore,UPI
CUST-0959,ORD-883646,2024-03-28,Electronics,4,1055.16,940.81,Pune,UPI
CUST-0959,ORD-529968,2024-10-17,Sports,5,351.72,1117.94,Pune,UPI
CUST-0959,ORD-881523,2024-05-30,Clothing,2,527.58,752.61,Mumbai,Credit Card
CUST-0959,ORD-256280,2024-09-21,Home & Kitchen,1,263.79,1133.51,Mumbai,UPI
CUST-0959,ORD-883649,2024-05-19,Electronics,4,351.72,1122.64,Chennai,UPI
CUST-0959,ORD-954665,2024-06-11,Books,5,1055.16,1287.16,Pune,Credit Card
CUST-0959,ORD-515917,2023-11-04,Home & Kitchen,2,527.58,981.49,Mumbai,Credit Card
CUST-0959,ORD-203859,2024-04-30,Electronics,4,263.79,787.19,Mumbai,Credit Card
CUST-0959,ORD-990314,2023-12-14,Clothing,5,527.58,1138.48,Hyderabad,Credit Card
CUST-0959,ORD-100013,2023-11-04,Electronics,3,263.79,1358.31,Bangalore,COD
CUST-0959,ORD-290670,2024-09-02,Clothing,4,351.72,800.48,Delhi,Credit Card
CUST-0959,ORD-178517,2023-06-23,Clothing,4,351.72,1271.11,Mumbai,UPI
CUST-0960,ORD-219172,2024-12-14,Books,2,125.42,475.35,Mumbai,UPI
CUST-0960,ORD-465927,2024-12-02,Clothing,3,125.42,432.96,Mumbai,Debit Card
CUST-0961,ORD-688401,2024-12-12,Electronics,1,249.51,546.0,Delhi,UPI
CUST-0961,ORD-759619,2024-12-06,Electronics,3,166.34,364.01,Mumbai,UPI
CUST-0961,ORD-965536,2024-10-27,Home & Kitchen,5,166.34,357.05,Mumbai,UPI
CUST-0961,ORD-862450,2024-11-27,Clothing,1,499.02,530.12,Delhi,COD
CUST-0961,ORD-722083,2024-10-13,Electronics,5,166.34,442.7,Mumbai,Credit Card
CUST-0961,ORD-218721,2024-11-07,Clothing,1,166.34,514.3,Bangalore,Debit Card
CUST-0962,ORD-657753,2024-12-28,Home & Kitchen,4,115.72,429.52,Bangalore,UPI
CUST-0963,ORD-167925,2024-10-02,Clothing,5,168.02,295.36,Pune,COD
CUST-0963,ORD-744883,2024-09-22,Clothing,3,112.01,252.08,Mumbai,Net Banking
CUST-0963,ORD-611038,2024-09-18,Electronics,4,112.01,286.59,Bangalore,Credit Card
CUST-0964,ORD-667065,2024-12-24,Clothing,4,2195.2,2448.64,Mumbai,Credit Card
CUST-0964,ORD-172444,2024-12-16,Clothing,2,1097.6,2252.29,Chennai,Credit Card
CUST-0964,ORD-807336,2024-12-12,Electronics,4,2195.2,2312.59,Chennai,UPI
CUST-0964,ORD-850576,2024-10-25,Electronics,1,548.8,2546.63,Mumbai,UPI
CUST-0964,ORD-845563,2024-10-25,Books,3,2195.2,1759.03,Mumbai,UPI
CUST-0964,ORD-485330,2024-09-30,Beauty,2,731.73,2839.95,Bangalore,UPI
CUST-0964,ORD-307520,2024-10-01,Books,5,1097.6,1663.07,Bangalore,Credit Card
CUST-0964,ORD-689166,2024-08-27,Beauty,5,1097.6,2291.77,Bangalore,UPI
CUST-0964,ORD-422370,2024-11-06,Books,5,731.73,2451.97,Hyderabad,Credit Card
CUST-0964,ORD-214294,2024-09-16,Electronics,3,731.73,1934.77,Mumbai,Debit Card
CUST-0964,ORD-129831,2024-11-04,Electronics,4,731.73,2303.52,Mumbai,Debit Card
CUST-0964,ORD-340363,2024-09-05,Clothing,3,2195.2,2371.27,Hyderabad,COD
CUST-0964,ORD-336450,2024-09-19,Electronics,3,548.8,1746.88,Mumbai,UPI
CUST-0964,ORD-302528,2024-10-07,Beauty,1,731.73,1991.65,Pune,Credit Card
CUST-0964,ORD-795501,2024-05-14,Clothing,4,1097.6,2530.33,Bangalore,Credit Card
CUST-0964,ORD-183794,2024-10-10,Books,1,2195.2,2645.83,Chennai,Debit Card
CUST-0964,ORD-838866,2024-02-24,Sports,3,2195.2,1682.16,Mumbai,Debit Card
CUST-0964,ORD-987912,2024-07-24,Clothing,3,2195.2,1558.79,Pune,COD
CUST-0964,ORD-306481,2024-09-07,Sports,4,731.73,1680.47,Pune,Net Banking
CUST-0964,ORD-776759,2024-08-13,Beauty,5,731.73,1769.06,Hyderabad,Net Banking
CUST-0964,ORD-885537,2024-08-26,Books,2,1097.6,2570.06,Hyderabad,Net Banking
CUST-0964,ORD-965522,2023-10-10,Home & Kitchen,2,731.73,1796.52,Pune,Credit Card
CUST-0964,ORD-723852,2024-09-05,Books,5,731.73,2385.74,Chennai,UPI
CUST-0964,ORD-916268,2024-05-31,Books,4,548.8,2604.4,Pune,Debit Card
CUST-0964,ORD-921227,2024-08-26,Electronics,3,731.73,2474.14,Hyderabad,UPI
CUST-0964,ORD-432091,2024-02-28,Sports,5,548.8,1703.09,Bangalore,UPI
CUST-0964,ORD-359452,2023-11-30,Electronics,3,1097.6,2370.65,Delhi,UPI
CUST-0964,ORD-125166,2024-03-29,Sports,2,2195.2,2281.63,Chennai,COD
CUST-0965,ORD-256004,2024-03-22,Sports,5,36.09,140.38,Hyderabad,Debit Card
CUST-0966,ORD-322039,2024-12-20,Clothing,2,300.12,1147.68,Pune,Credit Card
CUST-0966,ORD-676388,2024-11-30,Home & Kitchen,3,900.35,668.91,Mumbai,Credit Card
CUST-0966,ORD-661248,2024-11-22,Clothing,1,300.12,1083.56,Delhi,Net Banking
CUST-0966,ORD-867689,2024-10-21,Clothing,2,900.35,1167.09,Pune,Credit Card
CUST-0966,ORD-673944,2024-10-25,Electronics,1,450.17,711.01,Bangalore,Credit Card
CUST-0966,ORD-894877,2024-09-21,Clothing,3,300.12,871.3,Bangalore,COD
CUST-0966,ORD-481411,2024-08-10,Books,3,900.35,892.63,Bangalore,Credit Card
CUST-0966,ORD-473955,2024-09-20,Electronics,4,450.17,807.29,Hyderabad,UPI
CUST-0966,ORD-204866,2024-07-21,Home & Kitchen,2,300.12,1117.13,Delhi,UPI
CUST-0966,ORD-618529,2024-05-27,Books,1,450.17,935.59,Bangalore,Credit Card
CUST-0966,ORD-396260,2024-09-21,Clothing,3,450.17,661.76,Mumbai,UPI
CUST-0966,ORD-794029,2024-06-05,Home & Kitchen,4,450.17,643.79,Pune,Credit Card
CUST-0966,ORD-640188,2024-10-21,Clothing,5,900.35,813.73,Hyderabad,UPI
CUST-0966,ORD-114799,2024-02-25,Electronics,3,900.35,942.14,Bangalore,UPI
CUST-0966,ORD-457020,2024-03-01,Electronics,3,450.17,786.28,Bangalore,UPI
CUST-0966,ORD-165261,2024-06-23,Electronics,1,225.09,1002.66,Delhi,COD
CUST-0966,ORD-413659,2024-06-27,Home & Kitchen,1,225.09,1012.85,Bangalore,Debit Card
CUST-0966,ORD-832336,2023-12-29,Electronics,1,900.35,932.93,Delhi,UPI
CUST-0966,ORD-624594,2024-04-30,Beauty,1,900.35,708.81,Chennai,Credit Card
CUST-0966,ORD-420407,2024-03-29,Clothing,3,225.09,945.58,Pune,Credit Card
CUST-0967,ORD-277771,2024-12-02,Clothing,2,369.57,919.25,Mumbai,Credit Card
CUST-0967,ORD-477706,2024-11-14,Electronics,1,554.35,926.35,Chennai,Credit Card
CUST-0967,ORD-578460,2024-11-06,Home & Kitchen,3,1108.71,958.35,Pune,UPI
CUST-0967,ORD-680599,2024-10-24,Books,1,369.57,873.94,Mumbai,UPI
CUST-0967,ORD-894177,2024-10-31,Home & Kitchen,1,369.57,1381.38,Mumbai,UPI
CUST-0967,ORD-919046,2024-10-03,Books,5,277.18,999.06,Hyderabad,UPI
CUST-0967,ORD-746030,2024-08-28,Home & Kitchen,4,1108.71,1264.07,Pune,UPI
CUST-0967,ORD-518384,2024-07-15,Beauty,3,1108.71,1020.15,Pune,UPI
CUST-0967,ORD-201315,2024-08-20,Clothing,4,277.18,1437.56,Pune,Debit Card
CUST-0967,ORD-343865,2024-10-18,Home & Kitchen,1,1108.71,1008.37,Pune,Credit Card
CUST-0967,ORD-735725,2024-09-23,Clothing,4,1108.71,778.86,Bangalore,Debit Card
CUST-0968,ORD-422039,2024-01-23,Home & Kitchen,4,55.16,205.04,Delhi,COD
CUST-0969,ORD-967998,2024-12-26,Clothing,5,628.78,975.74,Chennai,Net Banking
CUST-0969,ORD-343303,2024-12-21,Electronics,2,314.39,1460.68,Mumbai,Debit Card
CUST-0969,ORD-529873,2024-11-18,Electronics,3,314.39,1241.77,Bangalore,UPI
CUST-0969,ORD-384139,2024-11-29,Home & Kitchen,3,419.19,1285.48,Delhi,UPI
CUST-0969,ORD-896733,2024-11-24,Books,5,1257.56,1334.87,Hyderabad,UPI
CUST-0969,ORD-709157,2024-11-21,Clothing,4,419.19,907.99,Bangalore,Credit Card
CUST-0969,ORD-735818,2024-09-03,Electronics,4,1257.56,1409.1,Bangalore,Debit Card
CUST-0969,ORD-811772,2024-09-12,Beauty,5,628.78,1208.92,Hyderabad,UPI
CUST-0969,ORD-453728,2024-07-27,Clothing,2,628.78,1063.25,Pune,Credit Card
CUST-0969,ORD-246744,2024-10-15,Sports,5,419.19,966.29,Hyderabad,UPI
CUST-0969,ORD-974001,2024-09-07,Books,1,314.39,1434.87,Mumbai,Debit Card
CUST-0969,ORD-984343,2024-09-29,Electronics,1,419.19,1148.38,Delhi,Debit Card
CUST-0969,ORD-141497,2024-08-04,Beauty,5,628.78,1289.19,Chennai,Credit Card
CUST-0970,ORD-586083,2024-12-29,Home & Kitchen,1,121.86,560.75,Hyderabad,UPI
CUST-0970,ORD-414159,2024-12-11,Home & Kitchen,3,121.86,361.88,Pune,UPI
CUST-0971,ORD-312832,2024-12-13,Books,1,1109.77,934.67,Delhi,UPI
CUST-0971,ORD-213814,2024-11-27,Home & Kitchen,3,554.89,902.43,Delhi,COD
CUST-0971,ORD-173461,2024-11-09,Books,5,554.89,854.29,Mumbai,UPI
CUST-0971,ORD-376962,2024-10-20,Clothing,3,369.92,1312.77,Pune,Debit Card
CUST-0971,ORD-212487,2024-09-24,Books,2,369.92,1160.95,Mumbai,UPI
CUST-0971,ORD-235153,2024-09-29,Home & Kitchen,3,369.92,1393.7,Bangalore,Net Banking
CUST-0971,ORD-961832,2024-10-02,Clothing,2,369.92,1413.03,Bangalore,UPI
CUST-0971,ORD-677213,2024-08-09,Home & Kitchen,2,1109.77,897.22,Delhi,Credit Card
CUST-0971,ORD-208439,2024-10-18,Home & Kitchen,3,369.92,798.64,Chennai,Debit Card
CUST-0971,ORD-954825,2024-07-13,Electronics,2,277.44,900.56,Mumbai,Debit Card
CUST-0971,ORD-766613,2024-06-26,Sports,2,369.92,1080.53,Hyderabad,UPI
CUST-0971,ORD-647589,2024-04-15,Electronics,2,554.89,1340.84,Bangalore,Credit Card
CUST-0971,ORD-868294,2024-03-24,Electronics,2,1109.77,1328.81,Pune,Debit Card
CUST-0972,ORD-497038,2024-01-16,Electronics,3,75.05,69.76,Bangalore,UPI
CUST-0972,ORD-159293,2023-12-29,Home & Kitchen,3,75.05,62.48,Pune,UPI
CUST-0972,ORD-394883,2023-12-07,Books,5,25.02,86.48,Bangalore,UPI
CUST-0973,ORD-101002,2024-12-17,Home & Kitchen,4,291.44,483.82,Delhi,Debit Card
CUST-0973,ORD-157589,2024-12-12,Books,3,145.72,443.5,Chennai,Credit Card
CUST-0973,ORD-585237,2024-11-17,Home & Kitchen,3,582.88,437.45,Chennai,UPI
CUST-0973,ORD-134191,2024-10-21,Electronics,1,291.44,679.93,Pune,UPI
CUST-0973,ORD-978466,2024-09-12,Home & Kitchen,4,194.29,602.56,Delhi,Debit Card
CUST-0973,ORD-426891,2024-08-19,Electronics,3,145.72,526.11,Delhi,UPI
CUST-0973,ORD-434286,2024-09-06,Electronics,2,145.72,623.24,Chennai,Net Banking
CUST-0973,ORD-364628,2024-07-30,Books,5,582.88,424.41,Chennai,Credit Card
CUST-0973,ORD-794034,2024-07-10,Electronics,2,291.44,600.77,Mumbai,Net Banking
CUST-0973,ORD-562058,2024-07-08,Sports,3,194.29,477.04,Mumbai,UPI
CUST-0974,ORD-104766,2024-12-15,Beauty,4,156.89,400.71,Chennai,UPI
CUST-0975,ORD-964874,2024-10-25,Electronics,1,75.87,228.39,Delhi,UPI
CUST-0975,ORD-776891,2024-10-13,Electronics,2,303.48,232.19,Bangalore,Debit Card
CUST-0975,ORD-583990,2024-09-21,Clothing,1,151.74,371.75,Hyderabad,Credit Card
CUST-0975,ORD-257351,2024-10-01,Home & Kitchen,2,151.74,340.66,Pune,UPI
CUST-0976,ORD-782360,2024-12-11,Books,2,176.48,549.38,Chennai,UPI
CUST-0976,ORD-794117,2024-11-24,Electronics,5,132.36,506.21,Chennai,Net Banking
CUST-0976,ORD-379444,2024-11-21,Sports,2,132.36,450.74,Chennai,UPI
CUST-0976,ORD-921813,2024-10-12,Books,5,529.44,639.21,Bangalore,Debit Card
CUST-0976,ORD-346570,2024-09-26,Beauty,3,264.72,459.02,Bangalore,COD
CUST-0976,ORD-249907,2024-08-28,Electronics,4,529.44,402.65,Mumbai,Net Banking
CUST-0976,ORD-632730,2024-08-13,Clothing,3,264.72,579.63,Bangalore,Net Banking
CUST-0976,ORD-383592,2024-06-26,Home & Kitchen,3,529.44,430.26,Mumbai,Debit Card
CUST-0976,ORD-570989,2024-09-22,Sports,4,132.36,600.7,Pune,COD
CUST-0976,ORD-725348,2024-07-02,Home & Kitchen,2,264.72,605.03,Mumbai,UPI
CUST-0976,ORD-354295,2024-06-04,Sports,4,176.48,605.97,Bangalore,Debit Card
CUST-0977,ORD-602223,2024-12-05,Clothing,2,47.05,168.58,Hyderabad,UPI
CUST-0978,ORD-422358,2024-12-11,Electronics,1,152.98,541.08,Mumbai,Debit Card
CUST-0978,ORD-239471,2024-11-19,Sports,1,305.96,652.1,Pune,Net Banking
CUST-0978,ORD-188671,2024-10-28,Home & Kitchen,3,203.97,477.43,Pune,Net Banking
CUST-0978,ORD-822432,2024-10-24,Clothing,3,305.96,676.37,Mumbai,Net Banking
CUST-0978,ORD-822974,2024-10-04,Electronics,4,305.96,743.28,Pune,UPI
CUST-0978,ORD-765850,2024-09-22,Home & Kitchen,1,203.97,755.22,Bangalore,Debit Card
CUST-0978,ORD-531772,2024-09-12,Electronics,4,305.96,606.32,Delhi,Debit Card
CUST-0978,ORD-670136,2024-09-04,Home & Kitchen,3,203.97,630.71,Bangalore,Net Banking
CUST-0978,ORD-781596,2024-06-02,Clothing,2,152.98,482.49,Bangalore,Credit Card
CUST-0978,ORD-331504,2024-09-03,Home & Kitchen,5,152.98,471.31,Pune,UPI
CUST-0978,ORD-122234,2024-07-24,Books,3,203.97,598.73,Pune,Debit Card
CUST-0978,ORD-435175,2024-09-03,Electronics,2,152.98,690.15,Bangalore,UPI
CUST-0978,ORD-680373,2024-04-03,Sports,5,305.96,531.31,Mumbai,UPI
CUST-0978,ORD-151397,2024-03-26,Books,1,305.96,530.44,Hyderabad,UPI
CUST-0979,ORD-251940,2024-12-17,Books,4,2276.9,1861.9,Pune,Credit Card
CUST-0979,ORD-156192,2024-11-29,Clothing,4,1138.45,2814.32,Chennai,Credit Card
CUST-0979,ORD-174303,2024-11-17,Books,3,2276.9,2956.03,Delhi,UPI
CUST-0979,ORD-479535,2024-11-23,Home & Kitchen,4,569.23,2160.63,Hyderabad,COD
CUST-0979,ORD-951641,2024-11-27,Books,5,2276.9,2866.38,Bangalore,Debit Card
CUST-0979,ORD-719931,2024-09-03,Sports,2,758.97,2773.5,Chennai,Debit Card
CUST-0979,ORD-651796,2024-10-18,Home & Kitchen,2,758.97,1889.5,Chennai,UPI
CUST-0979,ORD-516669,2024-07-23,Electronics,3,2276.9,2586.39,Hyderabad,Credit Card
CUST-0979,ORD-957948,2024-06-24,Books,2,758.97,1727.16,Pune,UPI
CUST-0979,ORD-103881,2024-09-18,Beauty,2,758.97,1825.28,Bangalore,Credit Card
CUST-0979,ORD-449202,2024-04-21,Electronics,5,758.97,2076.92,Delhi,UPI
CUST-0979,ORD-869427,2024-04-08,Home & Kitchen,2,1138.45,2285.1,Pune,COD
CUST-0979,ORD-583030,2024-04-21,Electronics,4,758.97,2361.28,Delhi,UPI
CUST-0979,ORD-959641,2024-03-06,Books,4,569.23,1650.43,Bangalore,COD
CUST-0979,ORD-138606,2024-08-13,Electronics,4,758.97,2762.38,Mumbai,Credit Card
CUST-0979,ORD-201540,2024-05-06,Electronics,3,758.97,2067.35,Pune,Debit Card
CUST-0979,ORD-684396,2024-05-07,Electronics,5,2276.9,2208.56,Delhi,Credit Card
CUST-0979,ORD-483487,2024-08-20,Books,2,569.23,2673.85,Bangalore,Credit Card
CUST-0979,ORD-466900,2024-01-28,Home & Kitchen,5,2276.9,2324.41,Bangalore,UPI
CUST-0980,ORD-956289,2024-12-05,Clothing,3,221.02,464.97,Delhi,UPI
CUST-0981,ORD-951862,2024-04-06,Clothing,5,44.88,163.73,Bangalore,UPI
CUST-0981,ORD-376383,2024-03-19,Home & Kitchen,5,44.88,170.19,Delhi,UPI
CUST-0981,ORD-326578,2024-02-28,Books,5,67.33,171.69,Pune,UPI
CUST-0982,ORD-505265,2024-05-21,Electronics,4,95.9,191.43,Hyderabad,UPI
CUST-0983,ORD-861562,2024-12-14,Sports,5,106.3,335.53,Hyderabad,UPI
CUST-0983,ORD-565156,2024-12-01,Home & Kitchen,3,318.9,394.36,Pune,Debit Card
CUST-0984,ORD-985052,2024-05-20,Electronics,2,132.23,241.04,Delhi,COD
CUST-0985,ORD-321766,2024-12-15,Clothing,3,118.57,592.85,Mumbai,UPI
CUST-0985,ORD-841599,2024-11-30,Clothing,3,118.57,464.3,Delhi,UPI
CUST-0986,ORD-927594,2024-12-18,Sports,1,2089.36,2090.88,Mumbai,Credit Card
CUST-0986,ORD-486509,2024-12-05,Beauty,3,696.45,2383.41,Delhi,Credit Card
CUST-0986,ORD-167500,2024-11-10,Electronics,2,522.34,1953.4,Mumbai,UPI
CUST-0986,ORD-743128,2024-10-13,Electronics,1,2089.36,2303.8,Chennai,Credit Card
CUST-0986,ORD-344209,2024-09-17,Books,5,522.34,2250.51,Mumbai,UPI
CUST-0986,ORD-437124,2024-08-25,Beauty,2,1044.68,2662.34,Mumbai,COD
CUST-0986,ORD-279596,2024-08-08,Books,4,1044.68,2024.86,Mumbai,UPI
CUST-0986,ORD-132263,2024-10-09,Beauty,2,2089.36,2468.2,Delhi,Net Banking
CUST-0986,ORD-290977,2024-07-11,Clothing,2,1044.68,1483.18,Hyderabad,UPI
CUST-0986,ORD-546020,2024-06-12,Sports,4,522.34,1918.51,Pune,Debit Card
CUST-0986,ORD-424708,2024-08-10,Books,2,696.45,1895.08,Chennai,Net Banking
CUST-0986,ORD-798830,2024-10-02,Books,3,2089.36,2610.17,Bangalore,Debit Card
CUST-0986,ORD-785889,2024-07-15,Books,3,696.45,2345.72,Hyderabad,COD
CUST-0987,ORD-566469,2024-04-05,Electronics,5,69.29,292.7,Chennai,Credit Card
CUST-0987,ORD-518065,2024-03-16,Home & Kitchen,5,69.29,256.14,Mumbai,UPI
CUST-0988,ORD-302686,2024-06-10,Books,1,21.48,55.15,Pune,UPI
CUST-0989,ORD-313467,2024-02-17,Home & Kitchen,1,45.93,136.97,Chennai,Credit Card
CUST-0989,ORD-546767,2024-02-01,Books,5,183.74,170.11,Pune,Credit Card
CUST-0989,ORD-302703,2024-01-20,Electronics,5,45.93,191.92,Bangalore,UPI
CUST-0990,ORD-750059,2024-11-21,Home & Kitchen,4,325.74,579.44,Delhi,UPI
CUST-0990,ORD-959597,2024-11-16,Electronics,5,651.47,789.57,Pune,UPI
CUST-0990,ORD-774316,2024-10-12,Home & Kitchen,2,651.47,540.53,Mumbai,UPI
CUST-0990,ORD-603773,2024-10-04,Books,1,217.16,669.99,Chennai,UPI
CUST-0990,ORD-955586,2024-11-01,Home & Kitchen,4,217.16,480.64,Pune,Credit Card
CUST-0990,ORD-801439,2024-09-07,Clothing,3,162.87,761.44,Hyderabad,UPI
CUST-0990,ORD-291457,2024-10-22,Clothing,3,162.87,806.41,Pune,Net Banking
CUST-0990,ORD-921721,2024-08-01,Beauty,4,217.16,713.2,Mumbai,Debit Card
CUST-0990,ORD-635704,2024-10-04,Beauty,5,651.47,577.87,Chennai,COD
CUST-0990,ORD-960898,2024-06-30,Books,4,325.74,830.06,Chennai,UPI
CUST-0990,ORD-964588,2024-04-15,Electronics,5,651.47,731.18,Delhi,Net Banking
CUST-0990,ORD-198939,2024-05-18,Electronics,5,651.47,521.02,Chennai,UPI
CUST-0991,ORD-937374,2024-09-30,Clothing,3,231.53,891.33,Bangalore,Debit Card
CUST-0991,ORD-594259,2024-09-15,Electronics,1,347.29,651.31,Delhi,Net Banking
CUST-0991,ORD-966055,2024-09-06,Home & Kitchen,1,231.53,619.24,Hyderabad,Debit Card
CUST-0991,ORD-688402,2024-08-07,Electronics,5,694.59,766.79,Hyderabad,UPI
CUST-0991,ORD-206244,2024-08-17,Sports,5,173.65,813.1,Hyderabad,UPI
CUST-0991,ORD-572726,2024-07-22,Clothing,5,231.53,789.94,Pune,Credit Card
CUST-0991,ORD-520371,2024-05-21,Clothing,2,173.65,852.01,Bangalore,UPI
CUST-0992,ORD-864938,2024-06-29,Electronics,4,48.15,194.79,Bangalore,Credit Card
CUST-0993,ORD-695119,2024-03-28,Clothing,4,118.8,277.15,Mumbai,UPI
CUST-0994,ORD-783481,2024-10-17,Sports,2,366.53,596.86,Hyderabad,Debit Card
CUST-0994,ORD-988029,2024-09-29,Electronics,4,244.35,676.27,Pune,UPI
CUST-0994,ORD-912674,2024-09-05,Beauty,2,733.06,710.06,Hyderabad,Credit Card
CUST-0994,ORD-445253,2024-09-26,Electronics,3,733.06,681.95,Hyderabad,UPI
CUST-0994,ORD-769893,2024-08-18,Home & Kitchen,5,366.53,662.02,Hyderabad,UPI
CUST-0994,ORD-543605,2024-09-12,Beauty,1,183.26,606.4,Chennai,Debit Card
CUST-0994,ORD-691736,2024-06-19,Home & Kitchen,5,366.53,827.93,Mumbai,UPI
CUST-0995,ORD-687954,2024-12-15,Books,1,122.79,535.5,Delhi,Net Banking
CUST-0995,ORD-909810,2024-12-09,Clothing,5,245.57,531.98,Pune,Credit Card
CUST-0995,ORD-725903,2024-11-29,Books,2,245.57,481.9,Chennai,Net Banking
CUST-0995,ORD-956059,2024-11-09,Electronics,2,122.79,581.81,Bangalore,UPI
CUST-0995,ORD-820136,2024-09-26,Electronics,5,163.72,514.15,Delhi,UPI
CUST-0995,ORD-927567,2024-10-11,Books,3,245.57,377.8,Delhi,Debit Card
CUST-0995,ORD-805151,2024-08-29,Beauty,1,163.72,627.1,Bangalore,UPI
CUST-0995,ORD-186219,2024-07-14,Sports,1,122.79,613.11,Mumbai,Net Banking
CUST-0995,ORD-987598,2024-07-24,Electronics,2,122.79,359.81,Mumbai,COD
CUST-0995,ORD-798308,2024-06-09,Beauty,3,163.72,526.07,Bangalore,Credit Card
CUST-0995,ORD-956793,2024-08-17,Home & Kitchen,1,491.15,575.85,Delhi,Net Banking
CUST-0996,ORD-585861,2024-12-28,Books,4,83.2,366.92,Pune,Debit Card
CUST-0997,ORD-837486,2024-12-17,Beauty,2,269.26,489.37,Bangalore,UPI
CUST-0997,ORD-918621,2024-11-26,Sports,5,179.51,641.32,Delhi,UPI
CUST-0997,ORD-775561,2024-11-09,Electronics,4,269.26,423.4,Hyderabad,Credit Card
CUST-0997,ORD-119254,2024-11-02,Electronics,5,179.51,569.67,Pune,Credit Card
CUST-0997,ORD-698820,2024-11-19,Clothing,4,134.63,398.24,Chennai,UPI
CUST-0997,ORD-804674,2024-08-19,Home & Kitchen,3,134.63,396.21,Chennai,UPI
CUST-0997,ORD-882953,2024-10-24,Electronics,4,179.51,683.28,Hyderabad,Debit Card
CUST-0997,ORD-772404,2024-09-10,Books,5,269.26,477.01,Mumbai,Credit Card
CUST-0997,ORD-711848,2024-06-16,Electronics,5,269.26,609.47,Hyderabad,Net Banking
CUST-0997,ORD-268263,2024-05-24,Home & Kitchen,2,134.63,619.66,Mumbai,Credit Card
CUST-0997,ORD-864516,2024-09-18,Electronics,4,179.51,447.29,Mumbai,UPI
CUST-0997,ORD-892631,2024-10-01,Home & Kitchen,1,269.26,416.19,Bangalore,UPI
CUST-0998,ORD-619911,2024-05-21,Home & Kitchen,5,105.82,267.28,Hyderabad,UPI
CUST-0998,ORD-487708,2024-04-29,Beauty,1,105.82,240.03,Chennai,UPI
CUST-0998,ORD-796354,2024-04-17,Books,1,105.82,189.0,Mumbai,UPI
CUST-0999,ORD-925112,2024-05-16,Sports,3,70.54,229.02,Mumbai,Debit Card
CUST-0999,ORD-470805,2024-04-29,Electronics,3,70.54,229.29,Bangalore,COD
CUST-1000,ORD-801795,2024-10-12,Books,4,104.15,409.69,Pune,Credit Card
CUST-1000,ORD-365713,2024-09-22,Clothing,3,138.86,369.58,Chennai,UPI
CUST-1000,ORD-587820,2024-08-27,Home & Kitchen,5,208.29,489.25,Hyderabad,Debit Card
CUST-1000,ORD-795594,2024-08-13,Clothing,3,104.15,345.4,Hyderabad,UPI
CUST-1000,ORD-238376,2024-07-24,Clothing,4,138.86,460.3,Delhi,Credit Card
CUST-1000,ORD-968444,2024-07-04,Books,4,138.86,478.98,Mumbai,UPI
CUST-1000,ORD-892209,2024-09-06,Clothing,2,208.29,374.12,Chennai,UPI
CUST-1001,ORD-671297,2024-02-12,Electronics,2,264.76,248.28,Mumbai,UPI
CUST-1001,ORD-967546,2024-01-30,Books,1,88.25,296.15,Pune,UPI
CUST-1002,ORD-853503,2024-11-19,Beauty,3,523.89,1124.99,Hyderabad,UPI
CUST-1002,ORD-831420,2024-11-12,Electronics,2,523.89,957.81,Pune,Debit Card
CUST-1002,ORD-323160,2024-10-08,Electronics,2,349.26,794.82,Hyderabad,UPI
CUST-1002,ORD-540754,2024-09-23,Beauty,4,523.89,990.43,Mumbai,Debit Card
CUST-1002,ORD-299980,2024-10-26,Home & Kitchen,1,523.89,955.79,Bangalore,UPI
CUST-1002,ORD-430616,2024-10-10,Electronics,3,1047.78,805.65,Hyderabad,Credit Card
CUST-1002,ORD-388653,2024-09-14,Beauty,1,349.26,888.19,Pune,Debit Card
